has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,14,0,0,0,228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://ffbi1r.webwave.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTXU_3K_Oen_-nMUHHIKKeWFDcn7083ksIO8sH3Hr7_FhjvGhdBfq0G_DaPdDp0n8Heaq0KgP3P3wiW/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,19,0,0,0,133,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSGItfQHHIZXHTZE-FYfVur0wBqoxAagL-nt2fQNrkR5Q-OOLQNvAodlgtTTwCes9IhQlOHzkf84ZYM/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,0,6,0,24,4,0,0,0,277,0,5,2,37,0,0,1,0,0,1,7,0,0,0,0,13,0,https://zimbraverifrla3.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,11,1,0,0,0,0,0,7,0,24,9,0,1,0,397,0,4,2,58,0,0,1,0,0,1,7,0,0,0,0,15,0,https://usfeduca.weebly.com/,1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,8,0,48,23,0,0,0,381,0,1,3,64,0,1,1,1,0,0,17,0,0,0,0,14,0,https://toitfeerm.wixsite.com/operatororage,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,8,0,29,4,0,0,0,347,0,6,3,62,0,0,1,0,0,1,8,0,0,0,0,8,1,https://booglr.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,1,11,0,24,15,0,0,0,322,0,4,1,47,0,0,1,0,0,1,7,0,0,0,0,13,1,https://active7265782h73ehbd887pholk.weebly.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://0p7oyeu93.ukit.me/,1
1,1,1,0,1,1,0,0,1,0,0,12,2,0,0,6,0,0,12,2,11,5,1,0,0,702,1,3,5,24,0,0,1,0,1,1,6,0,0,0,0,2,0,https://gvf.pages.dev/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,6,33,7,51,1,1,1,6151,1,14,21,56,7,1,0,0,0,0,5,1,0,0,0,29,0,https://powerofnomanifesto.com/kfft/Elek/SimplePay.php,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,6,33,7,51,1,1,1,6151,1,14,21,56,7,1,0,0,0,0,5,1,0,0,0,29,0,https://powerofnomanifesto.com/kfft/Elek/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,21,0,0,0,135,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQnGj0O26luofgY8b2UMeVIt9tQ41gTq1_mEIQrk8QhWAbXZ1XG8YU7VUtqpW70_kWfDFPaLnnKLiBL/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQNHJjVssM8koUuoyvlwE7abCWVUOiwhyBYvjYyQ8A0BoCCjfGuBTDfGisVNDLJ1VyawUufVNJvZKVM/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,134,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTibykaVjiPKae31GGw1sWJHoc-YQbC25g9XzQdgg-OHQC9_JYRrwCoN4Akyvs6aZyIJwac-JhfrzSy/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,30,2,78,1,1,0,2258,0,36,0,36,0,1,1,0,0,1,4,0,0,0,0,1,0,http://login-uhaul.net,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,https://linkin.bio/dfhdrhr,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://segurobradescodental.com.br/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,56,0,0,0,56,0,0,0,15,0,0,0,0,1,0,29,0,0,0,0,1,0,https://respondto.forms.app/serviceupdate1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,14,0,0,0,60,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,https://indd.adobe.com/view/9a68aaef-39c7-4668-b60a-182c0cf000fe,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,55,0,0,0,173,0,0,10,6,0,0,0,0,0,0,12,0,0,0,0,1,0,https://usp.usspxv.top/pg?do=index,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,66,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,https://usp.usspxv.top/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRIgYYF1NmJ1pSQ7T3u5ZlFafUkTNxjS8NsWGjXFPDaXOcXoKgkkrJ5ib7-dCU4-ALBQo92twWpfSJ6/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSODZHVKrzOj1hFVfapqYawKopG288Xy4r3DfaPg3adCkyCJ4uoxckrvSEFHtO8JtoEcxKpVRl0Z-k3/pub?start=false&loop=false&delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://withered-pond-f14b.bboxresult1196.workers.dev/,1
1,1,1,0,1,1,0,0,1,0,0,12,2,0,0,6,0,0,12,2,11,5,1,0,0,702,1,3,5,24,0,0,1,0,1,1,6,0,0,0,0,2,0,https://jacz.pages.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,1,88,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,https://weplay-cs2.com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,25,0,0,0,139,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRDrPz-tsOjCUtfaTaYq1NMLih2jZT6D2m0q72YicFYTFyoJgsOVY5gkeEKZmN-29xjXWEu1OU6O7Tk/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1
1,1,1,0,1,1,0,0,1,0,0,12,2,0,0,6,0,0,12,2,11,5,1,0,0,702,1,3,5,24,0,0,1,0,1,1,6,0,0,0,0,2,0,https://jdl.pages.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,https://dumenary.s3.ap-northeast-2.amazonaws.com/control_ice.html?login=info@gn.apc.org&amp;page=_adbe3&amp;pcnt=3,1
1,1,1,0,0,1,1,0,1,0,0,11,1,0,0,44,0,0,10,0,1,12,0,0,0,692,0,45,1,28,0,0,1,0,0,1,0,0,0,0,0,3,0,https://www.help-center-56789.io.vn/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTiP90_BMiDqSzHO9YqACqWfELaFOmyUpZhKfGflaPCdJBVrpCYj7kRAkKTQR0-Kuta3a49_YwQ8ELI/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT57HqqxNs4TXZMctwbVq-UHatWW26KpJN5KJlnv9DQiwJ8fgdac48KAA9V3RsNl9AADeeoQusN9BwA/pub?start=false&amp;loop=false&amp;delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-7c40a55864fd4d4c9dab709154478f5e.r2.dev/indexWbm.html#info%40byebyte.ch,1
1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,6,7,0,0,0,81,0,0,0,11,0,0,1,0,0,1,3,0,0,0,0,1,0,https://pub-3ea276016e47481482f6901e90caaca9.r2.dev/officialowa-user%20portal-5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3e5cc43015815732a4d38f73eec6434e3.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0,1,2,2,5,1,1,1,929,0,43,2,24,0,0,0,0,0,0,2,0,0,0,0,0,0,https://www.totalmindsolutions.com/r/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSQx13qgPMR7z9EnSQfTFANDmDxB02wDhL4TozuwxsD6BonPu-pjSGORftckjjU9Hwnay7wDBQECoAO/pub?start=false&loop=false&delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,30,1,0,0,371,0,0,1,16,0,0,1,0,0,0,2,0,0,0,0,1,0,https://tan-update-spk.de/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT5cOTnQJK_pYI7HRM8MLOZRBsLqyH5z3R68kW6ImrR6fHEPrEx0fPB3rMmSwAxpgu2lX1PS7MfVKy0/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSNqCumoy1RD79-WmHFXlPmD8pLwsAlqCUD47svKQd-Xx2RpYNXRFkkEZ3fooNscBD0yQ-9fnYCbzIq/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,38,0,0,0,152,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSD2kdAGjk_TETnfd_fFHep1_9Z8YphsRBiLfaidxgpVDHVNdJ3NtDRCjB8jZRoGEdRLVv6EnP7ECUc/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,1,1,0,0,1,0,0,1,0,0,4,81,0,0,0,0,0,9,0,10,14,1,0,0,1303,75,0,80,51,0,0,1,1,0,0,3,0,0,0,0,0,0,https://affixresolve.web.app/walletpage.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSQx13qgPMR7z9EnSQfTFANDmDxB02wDhL4TozuwxsD6BonPu-pjSGORftckjjU9Hwnay7wDBQECoAO/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,24,0,0,15,8,8,11,1,0,1,858,1,27,4,27,0,1,0,0,0,0,9,1,0,0,0,3,0,https://idm.in/oI2E1o7,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,8,2,16,32,0,1,0,171,1,1,1,32,1,1,0,0,1,0,19,0,0,0,0,8,0,https://flexible-identity-authentication.hubside.fr/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vS5VPpNnQcn95UjUK3n179uHOhfwIMjuMMFoJU9XuA6e-BCroeWKmX5Q9F9Qy-sHtq4QiovyXxUTBVr/pub?start=true&amp;loop=true&amp;delayms=1000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/wKHSPuU4fC6BM,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/LnJQrxVhz0CI8,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/NQ57c90BZYrdz,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://ltapysegura.webcindario.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/z80p5yMx7f3JO,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,31,0,0,0,140,0,3,1,9,0,0,1,0,0,0,4,0,0,0,0,4,0,https://d.yzh.li/P1OQew,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,31,0,0,0,140,0,3,1,9,0,0,1,0,0,0,4,0,0,0,0,4,0,https://d.yzh.li/brMPTi,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,http://tinyurl.com/5yhmmrne,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,2,16,34,0,1,0,261,1,1,2,30,2,1,0,0,1,0,19,0,0,0,0,7,0,https://d793a2e23f.hubside.fr/,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,4,16,16,0,1,0,227,1,1,1,35,1,1,0,0,1,0,19,0,0,0,0,6,0,https://notification-mms.hubside.fr/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,24,0,0,15,8,8,11,1,0,1,858,1,27,4,27,0,1,0,0,0,0,9,1,0,0,0,3,0,https://idm.in/TW1koBW,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,5,16,10,0,1,0,177,1,2,2,35,2,1,0,0,1,0,19,0,0,0,0,9,0,https://mms188975432.hubside.fr/,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,3,16,15,0,1,0,225,1,1,1,31,1,1,0,0,1,0,19,0,0,0,0,7,0,https://identif-mail.hubside.fr/,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,31,0,0,0,140,0,3,1,9,0,0,1,0,0,0,4,0,0,0,0,4,0,https://d.yzh.li/FNX0eB,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,4,16,8,0,1,0,207,1,1,1,28,1,1,0,0,1,0,19,0,0,0,0,6,0,https://mail-org.hubside.fr/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-562dcf1ee0fc4711bec8000291f20cdf.r2.dev/index99.html#incidents%40govcert.ch,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://universityofkentuckyedu.ukit.me/,1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,8,3,48,12,0,0,0,278,0,1,1,64,0,1,1,0,0,0,18,0,0,0,0,6,0,https://sendommsfr.wixsite.com/aiefcpro,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,2,0,1,12,0,24,7,0,1,0,388,0,8,4,55,0,0,1,0,0,1,9,0,0,0,0,12,1,https://ourtimeschedulepayment.weebly.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://my-site-105811-109741.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://miamiidadecolleg.ukit.me/,1
1,1,1,0,1,1,0,0,1,0,0,8,2,0,0,0,0,1,7,0,27,19,0,1,0,413,0,6,4,57,0,0,1,0,0,1,9,0,0,0,0,10,1,https://junoservicess.weebly.com/,1
1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,0,48,16,0,0,0,273,0,1,1,52,0,1,1,0,0,1,17,0,0,0,0,6,0,https://gescontsnc.wixsite.com/tl2432,1
1,1,1,0,1,1,0,0,1,0,0,9,1,0,0,0,0,1,13,0,24,4,0,1,0,350,0,2,1,43,0,0,1,0,0,1,7,0,0,0,0,15,1,https://drzfc.weebly.com/,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,8,0,49,13,0,0,0,268,0,1,1,55,0,1,1,0,0,1,18,0,0,0,0,6,0,https://b8ef3765b4acd4.wixsite.com/my-site,1
1,1,1,0,1,1,0,0,1,0,0,8,1,0,0,0,0,2,5,0,25,8,0,1,0,378,0,6,2,60,0,0,1,0,0,1,7,0,0,0,0,12,2,https://atntdsvsdvssacacascfscascsaccascsacsacsac.weebly.com/,1
1,1,1,0,1,1,0,0,1,0,0,9,1,0,0,0,0,1,15,0,24,11,0,1,0,560,0,5,2,50,0,0,1,0,0,1,7,0,0,0,0,16,1,https://acgrenobld.weebly.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,6,16,15,18,0,1,1,4311,1,56,18,73,0,1,0,0,0,0,21,1,0,0,0,1,0,https://t.ly/XOK4b,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://103531-101802.weeblysite.com/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://galiciaaronline.iceiy.com/?i=2,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cloudflare-ipfs.com/ipfs/QmXQnnV5HRkLmoGaP4CRAkorie97ymLXYLRt1eMcRwSWp5/camellionianlsation.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,14,0,0,0,60,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,https://indd.adobe.com/view/d1c6fe69-c020-41bd-a4f8-4f11b9b6e794,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/BA65nGJWm7Ofa,1
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,7,16,56,0,0,1,2857,1,24,9,92,0,0,0,0,0,0,3,1,0,0,0,4,0,https://tinyurl.com/5n8zcyc8/8C0s019oe10fm07g-aua56423vc0090bqlt052n9c1,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSmVQdFeDwGVilZKx9g-wePRnmUTpCJphJjcndpx-9k1qGCDELkVal8J0gUSMCNcvnJMqrI-D17GfqK/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSVGiKcWe_lMt_Wx0wxGE3myT6WPerOqpxn9gj9ZKbUoqmn5pCPqaII9uUTE315TSX7js9o73spFEoY/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRYVLrme37zGcJI_J0d0I7axxQjdvqx0tSAOReWqxBbg5iBM26SWHz4ZKhlRwABO6vrZezDXi62291F/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSTZ_qYNH6kTavrxkJ8D1FS7JjgTU_SXqyNWpL6-KAyoloOPoO6s53WH1QzBEFnW9iI4Qi-6gtWmNno/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vScko4w9xz9dq6NQuFj2LT6m_-NgBiSKOtFHgkT_QaDtBkui3HLVEsvDC780supvwHQmYsaUeUMqNoM/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,20,0,0,0,134,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSNO3N82hv6kpljFwvXkl6ielXyd2Gmrg7AcK32QeiPTXgb4RYQgnbJkRlNwfAkp3u__ecmBiJJ_E-R/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,25,0,0,0,139,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRrcrtcIfD2hHeKQdvTYsVfdZSJ21TJNMKq1e7o3gG_bin-CKYHJSxt6zkAQR3otlSgdGEozdDJ-flm/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vT5cOTnQJK_pYI7HRM8MLOZRBsLqyH5z3R68kW6ImrR6fHEPrEx0fPB3rMmSwAxpgu2lX1PS7MfVKy0/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSmVQdFeDwGVilZKx9g-wePRnmUTpCJphJjcndpx-9k1qGCDELkVal8J0gUSMCNcvnJMqrI-D17GfqK/pub?start=false&loop=false&delayms=3000&slide=id.p,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRkc6R-0tu3iwNJlf4_fOqm2CcMTPUkiULYTq0lGClg9NotkbmlNj9K_rUnLIY1hNugieky3urC8CjQ/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRbPHjN0NfLOTpgKU7ctxzYuOaBDtU7tH_WA24NrGeQiTudyTz0-a81kyjdxIDsfJldD7gk2rNkm824/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQJT7bBBADb9R7IrjvRwKhhTM2TTHGCUUVKIL8gNEoE6ZF9RZ_HfhckjdV9rGDfA-xMMousB87qFmKE/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRbEKO3ah_JKGbapNG3RQJ8tVLdNRdW5QBieUqWsLFY1peawbxQdXqKwy2sKDX2p-NO8pxsNMFML7VF/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,26,0,0,0,140,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vR-5HY1GEBMzu-3tKUl6e93fsaOFPArRKX3KaJpV_hd8DyfhPRixlaVuJYeYTn7uFd4ywZOygka_Qfw/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,10,0,0,0,42,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,https://linkin.bio/iduhgyfwg,1
